dataset,fold,repeat,seed_label,seed_count,pool_count,total_count,method,selected_count,recall,impact
aimnet2,2,4,full,224,776,280,force_magnitude,280,0.3974358974358974,0.33538409894293886
aimnet2,2,4,full,224,776,280,random,280,0.36082474226804123,0.36082474226804123
aimnet2,3,0,10,10,831,280,trees_log,270,0.4880952380952381,0.26102045681163805
aimnet2,3,0,10,10,831,280,trees_raw,270,0.5119047619047619,0.27376496719512866
aimnet2,3,0,10,10,831,280,trees_physics,270,0.6309523809523809,0.33699636238883723
aimnet2,3,0,10,10,831,280,ridge,270,0.9761904761904762,0.4252182029374374
aimnet2,3,0,10,10,831,280,mp_ridge,270,0.9761904761904762,0.42639427838629007
aimnet2,3,0,10,10,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,0,10,10,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,0,10,10,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,0,10,10,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,0,20,20,831,280,trees_log,260,0.6785714285714286,0.3712164408018984
aimnet2,3,0,20,20,831,280,trees_raw,260,0.6547619047619048,0.3650968214731508
aimnet2,3,0,20,20,831,280,trees_physics,260,0.9047619047619048,0.37514715593496806
aimnet2,3,0,20,20,831,280,ridge,260,0.9404761904761905,0.4337334013369898
aimnet2,3,0,20,20,831,280,mp_ridge,260,0.9642857142857143,0.4038707745789912
aimnet2,3,0,20,20,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,0,20,20,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,0,20,20,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,0,20,20,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,0,50,50,831,280,trees_log,230,0.9523809523809523,0.3930760635342034
aimnet2,3,0,50,50,831,280,trees_raw,230,0.9642857142857143,0.3911984755912077
aimnet2,3,0,50,50,831,280,trees_physics,230,0.9285714285714286,0.36057817134252235
aimnet2,3,0,50,50,831,280,ridge,230,0.9404761904761905,0.4030005629490313
aimnet2,3,0,50,50,831,280,mp_ridge,230,0.9047619047619048,0.40011136828514604
aimnet2,3,0,50,50,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,0,50,50,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,0,50,50,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,0,50,50,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,0,100,100,831,280,trees_log,180,0.9285714285714286,0.3204751269959728
aimnet2,3,0,100,100,831,280,trees_raw,180,0.9285714285714286,0.317419313038882
aimnet2,3,0,100,100,831,280,trees_physics,180,0.9047619047619048,0.300485700130635
aimnet2,3,0,100,100,831,280,ridge,180,0.9285714285714286,0.34016745285893235
aimnet2,3,0,100,100,831,280,mp_ridge,180,0.9047619047619048,0.34182416860349185
aimnet2,3,0,100,100,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,0,100,100,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,0,100,100,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,0,100,100,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,0,full,169,831,280,trees_log,111,0.7857142857142857,0.21666023715866276
aimnet2,3,0,full,169,831,280,trees_raw,111,0.7976190476190477,0.21920695931608158
aimnet2,3,0,full,169,831,280,trees_physics,111,0.7380952380952381,0.20533271586173713
aimnet2,3,0,full,169,831,280,ridge,111,0.8809523809523809,0.2523853069288498
aimnet2,3,0,full,169,831,280,mp_ridge,111,0.8333333333333334,0.23653645100715276
aimnet2,3,0,full,169,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,0,full,169,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,0,full,169,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,0,full,169,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,1,10,10,831,280,trees_log,270,0.5952380952380952,0.38123688526913424
aimnet2,3,1,10,10,831,280,trees_raw,270,0.5833333333333334,0.3790006312099743
aimnet2,3,1,10,10,831,280,trees_physics,270,0.42857142857142855,0.317060297891501
aimnet2,3,1,10,10,831,280,ridge,270,0.8333333333333334,0.39696795595157175
aimnet2,3,1,10,10,831,280,mp_ridge,270,0.8452380952380952,0.40099933516931974
aimnet2,3,1,10,10,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,1,10,10,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,1,10,10,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,1,10,10,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,1,20,20,831,280,trees_log,260,0.6071428571428571,0.4054372265969252
aimnet2,3,1,20,20,831,280,trees_raw,260,0.5952380952380952,0.4126355211173326
aimnet2,3,1,20,20,831,280,trees_physics,260,0.5595238095238095,0.3203938532622713
aimnet2,3,1,20,20,831,280,ridge,260,0.9761904761904762,0.42395262970463615
aimnet2,3,1,20,20,831,280,mp_ridge,260,0.9761904761904762,0.42395262970463615
aimnet2,3,1,20,20,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,1,20,20,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,1,20,20,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,1,20,20,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,1,50,50,831,280,trees_log,230,0.9166666666666666,0.3519503559576578
aimnet2,3,1,50,50,831,280,trees_raw,230,0.9285714285714286,0.35467576951249574
aimnet2,3,1,50,50,831,280,trees_physics,230,0.9404761904761905,0.3582221506576783
aimnet2,3,1,50,50,831,280,ridge,230,0.9523809523809523,0.38635133513858044
aimnet2,3,1,50,50,831,280,mp_ridge,230,0.8809523809523809,0.3934208434441864
aimnet2,3,1,50,50,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,1,50,50,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,1,50,50,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,1,50,50,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,1,100,100,831,280,trees_log,180,0.9047619047619048,0.311859718160199
aimnet2,3,1,100,100,831,280,trees_raw,180,0.9047619047619048,0.30927553511712796
aimnet2,3,1,100,100,831,280,trees_physics,180,0.8928571428571429,0.29235478671467774
aimnet2,3,1,100,100,831,280,ridge,180,0.9285714285714286,0.34032241954930254
aimnet2,3,1,100,100,831,280,mp_ridge,180,0.8214285714285714,0.3187485030687049
aimnet2,3,1,100,100,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,1,100,100,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,1,100,100,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,1,100,100,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,1,full,169,831,280,trees_log,111,0.7976190476190477,0.21871749250626124
aimnet2,3,1,full,169,831,280,trees_raw,111,0.7857142857142857,0.21561891543976167
aimnet2,3,1,full,169,831,280,trees_physics,111,0.7380952380952381,0.20558520622242665
aimnet2,3,1,full,169,831,280,ridge,111,0.8809523809523809,0.2523853069288498
aimnet2,3,1,full,169,831,280,mp_ridge,111,0.8333333333333334,0.23653645100715276
aimnet2,3,1,full,169,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,1,full,169,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,1,full,169,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,1,full,169,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,2,10,10,831,280,trees_log,270,0.7261904761904762,0.3093566773114069
aimnet2,3,2,10,10,831,280,trees_raw,270,0.7142857142857143,0.3091682478316384
aimnet2,3,2,10,10,831,280,trees_physics,270,0.8928571428571429,0.3889220496101822
aimnet2,3,2,10,10,831,280,ridge,270,0.9047619047619048,0.4161604815267267
aimnet2,3,2,10,10,831,280,mp_ridge,270,0.9047619047619048,0.3496588852196906
aimnet2,3,2,10,10,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,2,10,10,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,2,10,10,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,2,10,10,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,2,20,20,831,280,trees_log,260,0.7619047619047619,0.3650948305577581
aimnet2,3,2,20,20,831,280,trees_raw,260,0.75,0.3602519709005754
aimnet2,3,2,20,20,831,280,trees_physics,260,0.8809523809523809,0.3810896442803034
aimnet2,3,2,20,20,831,280,ridge,260,0.9285714285714286,0.42029317291188784
aimnet2,3,2,20,20,831,280,mp_ridge,260,0.9642857142857143,0.41819027956808963
aimnet2,3,2,20,20,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,2,20,20,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,2,20,20,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,2,20,20,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,2,50,50,831,280,trees_log,230,0.9404761904761905,0.3807600432615836
aimnet2,3,2,50,50,831,280,trees_raw,230,0.9404761904761905,0.3790236216063965
aimnet2,3,2,50,50,831,280,trees_physics,230,0.9166666666666666,0.34631956524187224
aimnet2,3,2,50,50,831,280,ridge,230,0.9642857142857143,0.39895213461067797
aimnet2,3,2,50,50,831,280,mp_ridge,230,0.9166666666666666,0.3767615531887128
aimnet2,3,2,50,50,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,2,50,50,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,2,50,50,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,2,50,50,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,2,100,100,831,280,trees_log,180,0.9166666666666666,0.3259377896160238
aimnet2,3,2,100,100,831,280,trees_raw,180,0.9285714285714286,0.31778794018396334
aimnet2,3,2,100,100,831,280,trees_physics,180,0.9047619047619048,0.2982339402906489
aimnet2,3,2,100,100,831,280,ridge,180,0.9404761904761905,0.34323782350799426
aimnet2,3,2,100,100,831,280,mp_ridge,180,0.9166666666666666,0.3382099643856515
aimnet2,3,2,100,100,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,2,100,100,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,2,100,100,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,2,100,100,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,2,full,169,831,280,trees_log,111,0.7976190476190477,0.21948951603271927
aimnet2,3,2,full,169,831,280,trees_raw,111,0.7857142857142857,0.214531035976134
aimnet2,3,2,full,169,831,280,trees_physics,111,0.7380952380952381,0.20533271586173715
aimnet2,3,2,full,169,831,280,ridge,111,0.8809523809523809,0.2523853069288498
aimnet2,3,2,full,169,831,280,mp_ridge,111,0.8333333333333334,0.23653645100715276
aimnet2,3,2,full,169,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,2,full,169,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,2,full,169,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,2,full,169,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,3,10,10,831,280,trees_log,270,0.8095238095238095,0.39156245267676826
aimnet2,3,3,10,10,831,280,trees_raw,270,0.7738095238095238,0.35877316388160824
aimnet2,3,3,10,10,831,280,trees_physics,270,0.6309523809523809,0.3370498505590317
aimnet2,3,3,10,10,831,280,ridge,270,0.7380952380952381,0.408466826200761
aimnet2,3,3,10,10,831,280,mp_ridge,270,0.7261904761904762,0.4050835565428092
aimnet2,3,3,10,10,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,3,10,10,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,3,10,10,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,3,10,10,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,3,20,20,831,280,trees_log,260,0.9166666666666666,0.4034341499568381
aimnet2,3,3,20,20,831,280,trees_raw,260,0.9404761904761905,0.4099616052894653
aimnet2,3,3,20,20,831,280,trees_physics,260,0.9285714285714286,0.38469097833684446
aimnet2,3,3,20,20,831,280,ridge,260,0.4523809523809524,0.3803674688410629
aimnet2,3,3,20,20,831,280,mp_ridge,260,0.7261904761904762,0.391260329489541
aimnet2,3,3,20,20,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,3,20,20,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,3,20,20,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,3,20,20,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,3,50,50,831,280,trees_log,230,0.9761904761904762,0.37844108918601466
aimnet2,3,3,50,50,831,280,trees_raw,230,0.9642857142857143,0.3736146600381539
aimnet2,3,3,50,50,831,280,trees_physics,230,0.9404761904761905,0.3558819158953024
aimnet2,3,3,50,50,831,280,ridge,230,0.9642857142857143,0.39438632319546757
aimnet2,3,3,50,50,831,280,mp_ridge,230,0.9761904761904762,0.39920899857130093
aimnet2,3,3,50,50,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,3,50,50,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,3,50,50,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,3,50,50,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,3,100,100,831,280,trees_log,180,0.9404761904761905,0.3232287227929536
aimnet2,3,3,100,100,831,280,trees_raw,180,0.9166666666666666,0.31054815274230035
aimnet2,3,3,100,100,831,280,trees_physics,180,0.9166666666666666,0.30118098891328393
aimnet2,3,3,100,100,831,280,ridge,180,0.9285714285714286,0.33976646886500045
aimnet2,3,3,100,100,831,280,mp_ridge,180,0.9166666666666666,0.34410263103231625
aimnet2,3,3,100,100,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,3,100,100,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,3,100,100,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,3,100,100,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,3,full,169,831,280,trees_log,111,0.8095238095238095,0.22310940252824693
aimnet2,3,3,full,169,831,280,trees_raw,111,0.7976190476190477,0.21698153582271407
aimnet2,3,3,full,169,831,280,trees_physics,111,0.7380952380952381,0.20658814543001916
aimnet2,3,3,full,169,831,280,ridge,111,0.8809523809523809,0.2523853069288498
aimnet2,3,3,full,169,831,280,mp_ridge,111,0.8333333333333334,0.23653645100715276
aimnet2,3,3,full,169,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,3,full,169,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,3,full,169,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,3,full,169,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,4,10,10,831,280,trees_log,270,0.6428571428571429,0.3432934870467289
aimnet2,3,4,10,10,831,280,trees_raw,270,0.6428571428571429,0.3451752346606652
aimnet2,3,4,10,10,831,280,trees_physics,270,0.8809523809523809,0.38839780352901404
aimnet2,3,4,10,10,831,280,ridge,270,0.7976190476190477,0.3801296802004848
aimnet2,3,4,10,10,831,280,mp_ridge,270,0.9523809523809523,0.3989543201830787
aimnet2,3,4,10,10,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,4,10,10,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,4,10,10,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,4,10,10,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,4,20,20,831,280,trees_log,260,0.6309523809523809,0.43432623341608445
aimnet2,3,4,20,20,831,280,trees_raw,260,0.7738095238095238,0.41305787089455803
aimnet2,3,4,20,20,831,280,trees_physics,260,0.8809523809523809,0.3790338434820231
aimnet2,3,4,20,20,831,280,ridge,260,0.9047619047619048,0.4419597388358151
aimnet2,3,4,20,20,831,280,mp_ridge,260,0.9166666666666666,0.4577877454494694
aimnet2,3,4,20,20,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,4,20,20,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,4,20,20,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,4,20,20,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,4,50,50,831,280,trees_log,230,0.9285714285714286,0.38565120519372337
aimnet2,3,4,50,50,831,280,trees_raw,230,0.9285714285714286,0.38885159252955687
aimnet2,3,4,50,50,831,280,trees_physics,230,0.9404761904761905,0.3575387432856966
aimnet2,3,4,50,50,831,280,ridge,230,0.9642857142857143,0.39865915613776953
aimnet2,3,4,50,50,831,280,mp_ridge,230,0.9523809523809523,0.3583478106613605
aimnet2,3,4,50,50,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,4,50,50,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,4,50,50,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,4,50,50,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,4,100,100,831,280,trees_log,180,0.9285714285714286,0.33653484172391696
aimnet2,3,4,100,100,831,280,trees_raw,180,0.9523809523809523,0.3275492469832611
aimnet2,3,4,100,100,831,280,trees_physics,180,0.8809523809523809,0.2971296915943019
aimnet2,3,4,100,100,831,280,ridge,180,0.9523809523809523,0.34828958914587016
aimnet2,3,4,100,100,831,280,mp_ridge,180,0.9404761904761905,0.34899390997444263
aimnet2,3,4,100,100,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,4,100,100,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,4,100,100,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,4,100,100,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,3,4,full,169,831,280,trees_log,111,0.7976190476190477,0.22122885148215335
aimnet2,3,4,full,169,831,280,trees_raw,111,0.7976190476190477,0.2164497943614523
aimnet2,3,4,full,169,831,280,trees_physics,111,0.75,0.2067654793610106
aimnet2,3,4,full,169,831,280,ridge,111,0.8809523809523809,0.2523853069288498
aimnet2,3,4,full,169,831,280,mp_ridge,111,0.8333333333333334,0.23653645100715276
aimnet2,3,4,full,169,831,280,net_force,280,0.8809523809523809,0.4044762787043957
aimnet2,3,4,full,169,831,280,rigid_force,280,0.9404761904761905,0.406163320005652
aimnet2,3,4,full,169,831,280,force_magnitude,280,0.40476190476190477,0.3163458651270199
aimnet2,3,4,full,169,831,280,random,280,0.3369434416365824,0.3369434416365824
aimnet2,4,0,10,10,796,280,trees_log,270,0.175,0.4616858652074353
aimnet2,4,0,10,10,796,280,trees_raw,270,0.175,0.4612156684876758
aimnet2,4,0,10,10,796,280,trees_physics,270,0.025,0.2975264229098827
aimnet2,4,0,10,10,796,280,ridge,270,0.2375,0.4737060569223856
aimnet2,4,0,10,10,796,280,mp_ridge,270,0.2375,0.4737060569223856
aimnet2,4,0,10,10,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,0,10,10,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,0,10,10,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,0,10,10,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,0,20,20,796,280,trees_log,260,0.3125,0.4541421854458351
aimnet2,4,0,20,20,796,280,trees_raw,260,0.35,0.4497055447681159
aimnet2,4,0,20,20,796,280,trees_physics,260,0.925,0.4036607912529983
aimnet2,4,0,20,20,796,280,ridge,260,0.6,0.49950329389917053
aimnet2,4,0,20,20,796,280,mp_ridge,260,0.6,0.4995032938991706
aimnet2,4,0,20,20,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,0,20,20,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,0,20,20,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,0,20,20,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,0,50,50,796,280,trees_log,230,0.925,0.41857156766625436
aimnet2,4,0,50,50,796,280,trees_raw,230,0.95,0.4096230421716912
aimnet2,4,0,50,50,796,280,trees_physics,230,0.975,0.368741932716093
aimnet2,4,0,50,50,796,280,ridge,230,0.925,0.4308253315567243
aimnet2,4,0,50,50,796,280,mp_ridge,230,0.8375,0.4273892996961608
aimnet2,4,0,50,50,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,0,50,50,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,0,50,50,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,0,50,50,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,0,100,100,796,280,trees_log,180,0.9125,0.3444886386382741
aimnet2,4,0,100,100,796,280,trees_raw,180,0.925,0.34271236900142227
aimnet2,4,0,100,100,796,280,trees_physics,180,0.925,0.3124129783690887
aimnet2,4,0,100,100,796,280,ridge,180,0.925,0.35537719237066023
aimnet2,4,0,100,100,796,280,mp_ridge,180,0.875,0.34535196905900933
aimnet2,4,0,100,100,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,0,100,100,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,0,100,100,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,0,100,100,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,0,full,204,796,280,trees_log,76,0.675,0.1671468437888996
aimnet2,4,0,full,204,796,280,trees_raw,76,0.6875,0.16521195584384235
aimnet2,4,0,full,204,796,280,trees_physics,76,0.6625,0.16181235365828284
aimnet2,4,0,full,204,796,280,ridge,76,0.6875,0.18412320764049928
aimnet2,4,0,full,204,796,280,mp_ridge,76,0.675,0.1825614257435885
aimnet2,4,0,full,204,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,0,full,204,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,0,full,204,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,0,full,204,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,1,10,10,796,280,trees_log,270,0.225,0.4528193736590642
aimnet2,4,1,10,10,796,280,trees_raw,270,0.225,0.4535142679652489
aimnet2,4,1,10,10,796,280,trees_physics,270,0.0125,0.29966205058954554
aimnet2,4,1,10,10,796,280,ridge,270,0.55,0.40720908266862255
aimnet2,4,1,10,10,796,280,mp_ridge,270,0.4,0.4474046245325365
aimnet2,4,1,10,10,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,1,10,10,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,1,10,10,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,1,10,10,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,1,20,20,796,280,trees_log,260,0.25,0.4414732813183193
aimnet2,4,1,20,20,796,280,trees_raw,260,0.25,0.44376807241790744
aimnet2,4,1,20,20,796,280,trees_physics,260,0.8875,0.40076755922633006
aimnet2,4,1,20,20,796,280,ridge,260,0.5375,0.44114896014635696
aimnet2,4,1,20,20,796,280,mp_ridge,260,0.35,0.44328002716647374
aimnet2,4,1,20,20,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,1,20,20,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,1,20,20,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,1,20,20,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,1,50,50,796,280,trees_log,230,0.95,0.38966848688606437
aimnet2,4,1,50,50,796,280,trees_raw,230,0.95,0.3796319247106472
aimnet2,4,1,50,50,796,280,trees_physics,230,0.975,0.37177939400351184
aimnet2,4,1,50,50,796,280,ridge,230,0.8875,0.33034768886644567
aimnet2,4,1,50,50,796,280,mp_ridge,230,0.8875,0.32873572263144113
aimnet2,4,1,50,50,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,1,50,50,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,1,50,50,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,1,50,50,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,1,100,100,796,280,trees_log,180,0.9,0.35227898344519243
aimnet2,4,1,100,100,796,280,trees_raw,180,0.9,0.3413597773878937
aimnet2,4,1,100,100,796,280,trees_physics,180,0.8875,0.30773432098718373
aimnet2,4,1,100,100,796,280,ridge,180,0.925,0.34510889040310005
aimnet2,4,1,100,100,796,280,mp_ridge,180,0.8875,0.3547582368429874
aimnet2,4,1,100,100,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,1,100,100,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,1,100,100,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,1,100,100,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,1,full,204,796,280,trees_log,76,0.675,0.16458530171809801
aimnet2,4,1,full,204,796,280,trees_raw,76,0.675,0.16561338458217184
aimnet2,4,1,full,204,796,280,trees_physics,76,0.675,0.16423925562084954
aimnet2,4,1,full,204,796,280,ridge,76,0.6875,0.18412320764049928
aimnet2,4,1,full,204,796,280,mp_ridge,76,0.675,0.1825614257435885
aimnet2,4,1,full,204,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,1,full,204,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,1,full,204,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,1,full,204,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,2,10,10,796,280,trees_log,270,0.6,0.3249570805505743
aimnet2,4,2,10,10,796,280,trees_raw,270,0.6125,0.32707294625385663
aimnet2,4,2,10,10,796,280,trees_physics,270,0.6,0.3484846257432448
aimnet2,4,2,10,10,796,280,ridge,270,0.8125,0.35576140536818973
aimnet2,4,2,10,10,796,280,mp_ridge,270,0.8125,0.3557614053681897
aimnet2,4,2,10,10,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,2,10,10,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,2,10,10,796,280,force_magnitude,280,0.4,0.32911045661883237
aimnet2,4,2,10,10,796,280,random,280,0.35175879396984927,0.35175879396984927
aimnet2,4,2,20,20,796,280,trees_log,260,0.7125,0.40280939463885523
aimnet2,4,2,20,20,796,280,trees_raw,260,0.7,0.3842369584000862
aimnet2,4,2,20,20,796,280,trees_physics,260,0.9125,0.3937660286429314
aimnet2,4,2,20,20,796,280,ridge,260,0.95,0.4411852697409362
aimnet2,4,2,20,20,796,280,mp_ridge,260,0.9125,0.3909704470452368
aimnet2,4,2,20,20,796,280,net_force,280,0.9,0.4253190321754719
aimnet2,4,2,20,20,796,280,rigid_force,280,0.9625,0.4226238910129872
aimnet2,4,2,20,20,796,280,force_magnitude,280,0.4,0.32911045661883237
