dataset,scenario,endpoint,acquisition_fraction,seed_count,selected_count,total_count,total_fraction,n_bad,method,comparison,recall,impact_fraction,acquisition_recall
transition1x,2,above_5mev,0.05,191,41,232,0.232,104,net_force,shared_seed,0.23076923076923078,0.005359704026142317,0.058823529411764705
transition1x,2,above_5mev,0.05,191,41,232,0.232,104,rigid_force,shared_seed,0.25,0.005374234683683284,0.08235294117647059
transition1x,2,above_5mev,0.05,191,41,232,0.232,104,force_magnitude,shared_seed,0.22115384615384615,0.9827146574689253,0.047058823529411764
transition1x,2,above_5mev,0.05,191,41,232,0.232,104,geometry_novelty,shared_seed,0.25961538461538464,0.00519812611782208,0.09411764705882353
transition1x,2,above_5mev,0.05,191,41,232,0.232,104,trees_log,shared_seed,0.3269230769230769,0.9829789191293794,0.17647058823529413
transition1x,2,above_5mev,0.05,191,41,232,0.232,104,trees_raw,shared_seed,0.33653846153846156,0.9829512921235607,0.18823529411764706
transition1x,2,above_5mev,0.05,191,41,232,0.232,104,trees_physics,shared_seed,0.2403846153846154,0.005327238637398478,0.07058823529411765
transition1x,2,above_5mev,0.05,191,41,232,0.232,104,ridge,shared_seed,0.2403846153846154,0.005377058968865083,0.07058823529411765
transition1x,2,above_5mev,0.05,191,41,232,0.232,104,mp_ridge,shared_seed,0.27884615384615385,0.005399048198943073,0.11764705882352941
transition1x,2,above_5mev,0.05,191,41,232,0.232,104,reference_oracle,shared_seed,0.5769230769230769,0.9836360189623934,0.4823529411764706
transition1x,2,above_5mev,0.05,191,41,232,0.232,104,random,shared_seed,0.22411334030617094,0.0548136521600097,0.05067985166872682
transition1x,2,above_5mev,0.05,191,41,232,0.232,104,net_force,total_budget,0.2403846153846154,0.005547049748490156,
transition1x,2,above_5mev,0.05,191,41,232,0.232,104,rigid_force,total_budget,0.2980769230769231,0.005656203254195547,
transition1x,2,above_5mev,0.05,191,41,232,0.232,104,force_magnitude,total_budget,0.23076923076923078,0.9823596004888541,
transition1x,2,above_5mev,0.05,191,41,232,0.232,104,geometry_novelty,total_budget,0.25,0.00501472577575886,
transition1x,2,above_5mev,0.05,191,41,232,0.232,104,random,total_budget,0.232,0.232,
transition1x,2,above_5mev,0.05,191,41,232,0.232,104,reference_oracle,total_budget,1.0,0.9855066889350301,
transition1x,2,above_10mev,0.05,191,41,232,0.232,1,net_force,shared_seed,0.0,0.005359704026142317,0.0
transition1x,2,above_10mev,0.05,191,41,232,0.232,1,rigid_force,shared_seed,0.0,0.005374234683683284,0.0
transition1x,2,above_10mev,0.05,191,41,232,0.232,1,force_magnitude,shared_seed,1.0,0.9827146574689253,1.0
transition1x,2,above_10mev,0.05,191,41,232,0.232,1,geometry_novelty,shared_seed,0.0,0.00519812611782208,0.0
transition1x,2,above_10mev,0.05,191,41,232,0.232,1,trees_log,shared_seed,1.0,0.9829789191293794,1.0
transition1x,2,above_10mev,0.05,191,41,232,0.232,1,trees_raw,shared_seed,1.0,0.9829512921235607,1.0
transition1x,2,above_10mev,0.05,191,41,232,0.232,1,trees_physics,shared_seed,0.0,0.005327238637398478,0.0
transition1x,2,above_10mev,0.05,191,41,232,0.232,1,ridge,shared_seed,0.0,0.005377058968865083,0.0
transition1x,2,above_10mev,0.05,191,41,232,0.232,1,mp_ridge,shared_seed,0.0,0.005399048198943073,0.0
transition1x,2,above_10mev,0.05,191,41,232,0.232,1,reference_oracle,shared_seed,1.0,0.9836360189623934,1.0
transition1x,2,above_10mev,0.05,191,41,232,0.232,1,random,shared_seed,0.05067985166872682,0.0548136521600097,0.05067985166872682
transition1x,2,above_10mev,0.05,191,41,232,0.232,1,net_force,total_budget,0.0,0.005547049748490156,
transition1x,2,above_10mev,0.05,191,41,232,0.232,1,rigid_force,total_budget,0.0,0.005656203254195547,
transition1x,2,above_10mev,0.05,191,41,232,0.232,1,force_magnitude,total_budget,1.0,0.9823596004888541,
transition1x,2,above_10mev,0.05,191,41,232,0.232,1,geometry_novelty,total_budget,0.0,0.00501472577575886,
transition1x,2,above_10mev,0.05,191,41,232,0.232,1,random,total_budget,0.232,0.232,
transition1x,2,above_10mev,0.05,191,41,232,0.232,1,reference_oracle,total_budget,1.0,0.9855066889350301,
transition1x,2,above_25mev,0.05,191,41,232,0.232,1,net_force,shared_seed,0.0,0.005359704026142317,0.0
transition1x,2,above_25mev,0.05,191,41,232,0.232,1,rigid_force,shared_seed,0.0,0.005374234683683284,0.0
transition1x,2,above_25mev,0.05,191,41,232,0.232,1,force_magnitude,shared_seed,1.0,0.9827146574689253,1.0
transition1x,2,above_25mev,0.05,191,41,232,0.232,1,geometry_novelty,shared_seed,0.0,0.00519812611782208,0.0
transition1x,2,above_25mev,0.05,191,41,232,0.232,1,trees_log,shared_seed,1.0,0.9829789191293794,1.0
transition1x,2,above_25mev,0.05,191,41,232,0.232,1,trees_raw,shared_seed,1.0,0.9829512921235607,1.0
transition1x,2,above_25mev,0.05,191,41,232,0.232,1,trees_physics,shared_seed,0.0,0.005327238637398478,0.0
transition1x,2,above_25mev,0.05,191,41,232,0.232,1,ridge,shared_seed,0.0,0.005377058968865083,0.0
transition1x,2,above_25mev,0.05,191,41,232,0.232,1,mp_ridge,shared_seed,0.0,0.005399048198943073,0.0
transition1x,2,above_25mev,0.05,191,41,232,0.232,1,reference_oracle,shared_seed,1.0,0.9836360189623934,1.0
transition1x,2,above_25mev,0.05,191,41,232,0.232,1,random,shared_seed,0.05067985166872682,0.0548136521600097,0.05067985166872682
transition1x,2,above_25mev,0.05,191,41,232,0.232,1,net_force,total_budget,0.0,0.005547049748490156,
transition1x,2,above_25mev,0.05,191,41,232,0.232,1,rigid_force,total_budget,0.0,0.005656203254195547,
transition1x,2,above_25mev,0.05,191,41,232,0.232,1,force_magnitude,total_budget,1.0,0.9823596004888541,
transition1x,2,above_25mev,0.05,191,41,232,0.232,1,geometry_novelty,total_budget,0.0,0.00501472577575886,
transition1x,2,above_25mev,0.05,191,41,232,0.232,1,random,total_budget,0.232,0.232,
transition1x,2,above_25mev,0.05,191,41,232,0.232,1,reference_oracle,total_budget,1.0,0.9855066889350301,
transition1x,2,worst_decile,0.1,191,81,272,0.272,100,net_force,shared_seed,0.27,0.006325200580890193,0.09876543209876543
transition1x,2,worst_decile,0.1,191,81,272,0.272,100,rigid_force,shared_seed,0.29,0.0062622455687678215,0.12345679012345678
transition1x,2,worst_decile,0.1,191,81,272,0.272,100,force_magnitude,shared_seed,0.25,0.9835251341230181,0.07407407407407407
transition1x,2,worst_decile,0.1,191,81,272,0.272,100,geometry_novelty,shared_seed,0.33,0.0061055213045611125,0.1728395061728395
transition1x,2,worst_decile,0.1,191,81,272,0.272,100,trees_log,shared_seed,0.45,0.9840322651763171,0.32098765432098764
transition1x,2,worst_decile,0.1,191,81,272,0.272,100,trees_raw,shared_seed,0.44,0.9840003015178896,0.30864197530864196
transition1x,2,worst_decile,0.1,191,81,272,0.272,100,trees_physics,shared_seed,0.28,0.006305546784730405,0.1111111111111111
transition1x,2,worst_decile,0.1,191,81,272,0.272,100,ridge,shared_seed,0.33,0.0064565168214893946,0.1728395061728395
transition1x,2,worst_decile,0.1,191,81,272,0.272,100,mp_ridge,shared_seed,0.38,0.006431065062511509,0.2345679012345679
transition1x,2,worst_decile,0.1,191,81,272,0.272,100,reference_oracle,shared_seed,1.0,0.9850431329506519,1.0
transition1x,2,worst_decile,0.1,191,81,272,0.272,100,random,shared_seed,0.27110012360939434,0.10404210777667584,0.10012360939431397
transition1x,2,worst_decile,0.1,191,81,272,0.272,100,net_force,total_budget,0.27,0.006464183117827323,
transition1x,2,worst_decile,0.1,191,81,272,0.272,100,rigid_force,total_budget,0.31,0.006583245100145773,
transition1x,2,worst_decile,0.1,191,81,272,0.272,100,force_magnitude,total_budget,0.3,0.9833129579907521,
transition1x,2,worst_decile,0.1,191,81,272,0.272,100,geometry_novelty,total_budget,0.33,0.983285755047822,
transition1x,2,worst_decile,0.1,191,81,272,0.272,100,random,total_budget,0.272,0.272,
transition1x,2,worst_decile,0.1,191,81,272,0.272,100,reference_oracle,total_budget,1.0,0.9866159509937555,
transition1x,2,above_5mev,0.1,191,81,272,0.272,104,net_force,shared_seed,0.2692307692307692,0.006325200580890193,0.10588235294117647
transition1x,2,above_5mev,0.1,191,81,272,0.272,104,rigid_force,shared_seed,0.27884615384615385,0.0062622455687678215,0.11764705882352941
transition1x,2,above_5mev,0.1,191,81,272,0.272,104,force_magnitude,shared_seed,0.2403846153846154,0.9835251341230181,0.07058823529411765
transition1x,2,above_5mev,0.1,191,81,272,0.272,104,geometry_novelty,shared_seed,0.3173076923076923,0.0061055213045611125,0.16470588235294117
transition1x,2,above_5mev,0.1,191,81,272,0.272,104,trees_log,shared_seed,0.4326923076923077,0.9840322651763171,0.3058823529411765
transition1x,2,above_5mev,0.1,191,81,272,0.272,104,trees_raw,shared_seed,0.4230769230769231,0.9840003015178896,0.29411764705882354
transition1x,2,above_5mev,0.1,191,81,272,0.272,104,trees_physics,shared_seed,0.2692307692307692,0.006305546784730405,0.10588235294117647
transition1x,2,above_5mev,0.1,191,81,272,0.272,104,ridge,shared_seed,0.3173076923076923,0.0064565168214893946,0.16470588235294117
transition1x,2,above_5mev,0.1,191,81,272,0.272,104,mp_ridge,shared_seed,0.36538461538461536,0.006431065062511509,0.2235294117647059
transition1x,2,above_5mev,0.1,191,81,272,0.272,104,reference_oracle,shared_seed,0.9615384615384616,0.9850431329506519,0.9529411764705882
transition1x,2,above_5mev,0.1,191,81,272,0.272,104,random,shared_seed,0.26452410383189123,0.10404210777667584,0.10012360939431397
transition1x,2,above_5mev,0.1,191,81,272,0.272,104,net_force,total_budget,0.27884615384615385,0.006464183117827323,
transition1x,2,above_5mev,0.1,191,81,272,0.272,104,rigid_force,total_budget,0.3076923076923077,0.006583245100145773,
transition1x,2,above_5mev,0.1,191,81,272,0.272,104,force_magnitude,total_budget,0.2980769230769231,0.9833129579907521,
transition1x,2,above_5mev,0.1,191,81,272,0.272,104,geometry_novelty,total_budget,0.3173076923076923,0.983285755047822,
transition1x,2,above_5mev,0.1,191,81,272,0.272,104,random,total_budget,0.272,0.272,
transition1x,2,above_5mev,0.1,191,81,272,0.272,104,reference_oracle,total_budget,1.0,0.9866159509937555,
transition1x,2,above_10mev,0.1,191,81,272,0.272,1,net_force,shared_seed,0.0,0.006325200580890193,0.0
transition1x,2,above_10mev,0.1,191,81,272,0.272,1,rigid_force,shared_seed,0.0,0.0062622455687678215,0.0
transition1x,2,above_10mev,0.1,191,81,272,0.272,1,force_magnitude,shared_seed,1.0,0.9835251341230181,1.0
transition1x,2,above_10mev,0.1,191,81,272,0.272,1,geometry_novelty,shared_seed,0.0,0.0061055213045611125,0.0
transition1x,2,above_10mev,0.1,191,81,272,0.272,1,trees_log,shared_seed,1.0,0.9840322651763171,1.0
transition1x,2,above_10mev,0.1,191,81,272,0.272,1,trees_raw,shared_seed,1.0,0.9840003015178896,1.0
transition1x,2,above_10mev,0.1,191,81,272,0.272,1,trees_physics,shared_seed,0.0,0.006305546784730405,0.0
transition1x,2,above_10mev,0.1,191,81,272,0.272,1,ridge,shared_seed,0.0,0.0064565168214893946,0.0
transition1x,2,above_10mev,0.1,191,81,272,0.272,1,mp_ridge,shared_seed,0.0,0.006431065062511509,0.0
transition1x,2,above_10mev,0.1,191,81,272,0.272,1,reference_oracle,shared_seed,1.0,0.9850431329506519,1.0
transition1x,2,above_10mev,0.1,191,81,272,0.272,1,random,shared_seed,0.10012360939431397,0.10404210777667584,0.10012360939431397
transition1x,2,above_10mev,0.1,191,81,272,0.272,1,net_force,total_budget,0.0,0.006464183117827323,
transition1x,2,above_10mev,0.1,191,81,272,0.272,1,rigid_force,total_budget,0.0,0.006583245100145773,
transition1x,2,above_10mev,0.1,191,81,272,0.272,1,force_magnitude,total_budget,1.0,0.9833129579907521,
transition1x,2,above_10mev,0.1,191,81,272,0.272,1,geometry_novelty,total_budget,1.0,0.983285755047822,
transition1x,2,above_10mev,0.1,191,81,272,0.272,1,random,total_budget,0.272,0.272,
transition1x,2,above_10mev,0.1,191,81,272,0.272,1,reference_oracle,total_budget,1.0,0.9866159509937555,
transition1x,2,above_25mev,0.1,191,81,272,0.272,1,net_force,shared_seed,0.0,0.006325200580890193,0.0
transition1x,2,above_25mev,0.1,191,81,272,0.272,1,rigid_force,shared_seed,0.0,0.0062622455687678215,0.0
transition1x,2,above_25mev,0.1,191,81,272,0.272,1,force_magnitude,shared_seed,1.0,0.9835251341230181,1.0
transition1x,2,above_25mev,0.1,191,81,272,0.272,1,geometry_novelty,shared_seed,0.0,0.0061055213045611125,0.0
transition1x,2,above_25mev,0.1,191,81,272,0.272,1,trees_log,shared_seed,1.0,0.9840322651763171,1.0
transition1x,2,above_25mev,0.1,191,81,272,0.272,1,trees_raw,shared_seed,1.0,0.9840003015178896,1.0
transition1x,2,above_25mev,0.1,191,81,272,0.272,1,trees_physics,shared_seed,0.0,0.006305546784730405,0.0
transition1x,2,above_25mev,0.1,191,81,272,0.272,1,ridge,shared_seed,0.0,0.0064565168214893946,0.0
transition1x,2,above_25mev,0.1,191,81,272,0.272,1,mp_ridge,shared_seed,0.0,0.006431065062511509,0.0
transition1x,2,above_25mev,0.1,191,81,272,0.272,1,reference_oracle,shared_seed,1.0,0.9850431329506519,1.0
transition1x,2,above_25mev,0.1,191,81,272,0.272,1,random,shared_seed,0.10012360939431397,0.10404210777667584,0.10012360939431397
transition1x,2,above_25mev,0.1,191,81,272,0.272,1,net_force,total_budget,0.0,0.006464183117827323,
transition1x,2,above_25mev,0.1,191,81,272,0.272,1,rigid_force,total_budget,0.0,0.006583245100145773,
transition1x,2,above_25mev,0.1,191,81,272,0.272,1,force_magnitude,total_budget,1.0,0.9833129579907521,
transition1x,2,above_25mev,0.1,191,81,272,0.272,1,geometry_novelty,total_budget,1.0,0.983285755047822,
transition1x,2,above_25mev,0.1,191,81,272,0.272,1,random,total_budget,0.272,0.272,
transition1x,2,above_25mev,0.1,191,81,272,0.272,1,reference_oracle,total_budget,1.0,0.9866159509937555,
transition1x,2,worst_decile,0.2,191,162,353,0.353,100,net_force,shared_seed,0.34,0.008179114271037485,0.18518518518518517
transition1x,2,worst_decile,0.2,191,162,353,0.353,100,rigid_force,shared_seed,0.39,0.008175371107264974,0.24691358024691357
transition1x,2,worst_decile,0.2,191,162,353,0.353,100,force_magnitude,shared_seed,0.34,0.9852175978633976,0.18518518518518517
transition1x,2,worst_decile,0.2,191,162,353,0.353,100,geometry_novelty,shared_seed,0.41,0.007895052788472443,0.2716049382716049
transition1x,2,worst_decile,0.2,191,162,353,0.353,100,trees_log,shared_seed,0.59,0.9861312795126125,0.49382716049382713
transition1x,2,worst_decile,0.2,191,162,353,0.353,100,trees_raw,shared_seed,0.65,0.986063451621109,0.5679012345679012
transition1x,2,worst_decile,0.2,191,162,353,0.353,100,trees_physics,shared_seed,0.38,0.00829041993523539,0.2345679012345679
transition1x,2,worst_decile,0.2,191,162,353,0.353,100,ridge,shared_seed,0.42,0.008453332426274633,0.2839506172839506
transition1x,2,worst_decile,0.2,191,162,353,0.353,100,mp_ridge,shared_seed,0.5,0.00844915460340434,0.38271604938271603
transition1x,2,worst_decile,0.2,191,162,353,0.353,100,reference_oracle,shared_seed,1.0,0.9876366516663806,1.0
transition1x,2,worst_decile,0.2,191,162,353,0.353,100,random,shared_seed,0.3522002472187886,0.2037297304004248,0.20024721878862795
transition1x,2,worst_decile,0.2,191,162,353,0.353,100,net_force,total_budget,0.35,0.008378106724972235,
transition1x,2,worst_decile,0.2,191,162,353,0.353,100,rigid_force,total_budget,0.35,0.00833019996075765,
transition1x,2,worst_decile,0.2,191,162,353,0.353,100,force_magnitude,total_budget,0.38,0.9851618994714194,
transition1x,2,worst_decile,0.2,191,162,353,0.353,100,geometry_novelty,total_budget,0.42,0.9851029295981026,
transition1x,2,worst_decile,0.2,191,162,353,0.353,100,random,total_budget,0.353,0.353,
transition1x,2,worst_decile,0.2,191,162,353,0.353,100,reference_oracle,total_budget,1.0,0.9887208272774494,
transition1x,2,above_5mev,0.2,191,162,353,0.353,104,net_force,shared_seed,0.34615384615384615,0.008179114271037485,0.2
transition1x,2,above_5mev,0.2,191,162,353,0.353,104,rigid_force,shared_seed,0.38461538461538464,0.008175371107264974,0.24705882352941178
transition1x,2,above_5mev,0.2,191,162,353,0.353,104,force_magnitude,shared_seed,0.3269230769230769,0.9852175978633976,0.17647058823529413
transition1x,2,above_5mev,0.2,191,162,353,0.353,104,geometry_novelty,shared_seed,0.3942307692307692,0.007895052788472443,0.25882352941176473
transition1x,2,above_5mev,0.2,191,162,353,0.353,104,trees_log,shared_seed,0.5769230769230769,0.9861312795126125,0.4823529411764706
transition1x,2,above_5mev,0.2,191,162,353,0.353,104,trees_raw,shared_seed,0.6346153846153846,0.986063451621109,0.5529411764705883
transition1x,2,above_5mev,0.2,191,162,353,0.353,104,trees_physics,shared_seed,0.375,0.00829041993523539,0.23529411764705882
transition1x,2,above_5mev,0.2,191,162,353,0.353,104,ridge,shared_seed,0.41346153846153844,0.008453332426274633,0.2823529411764706
transition1x,2,above_5mev,0.2,191,162,353,0.353,104,mp_ridge,shared_seed,0.49038461538461536,0.00844915460340434,0.3764705882352941
transition1x,2,above_5mev,0.2,191,162,353,0.353,104,reference_oracle,shared_seed,1.0,0.9876366516663806,1.0
transition1x,2,above_5mev,0.2,191,162,353,0.353,104,random,shared_seed,0.34635589997147476,0.2037297304004248,0.20024721878862795
transition1x,2,above_5mev,0.2,191,162,353,0.353,104,net_force,total_budget,0.36538461538461536,0.008378106724972235,
transition1x,2,above_5mev,0.2,191,162,353,0.353,104,rigid_force,total_budget,0.3557692307692308,0.00833019996075765,
transition1x,2,above_5mev,0.2,191,162,353,0.353,104,force_magnitude,total_budget,0.375,0.9851618994714194,
transition1x,2,above_5mev,0.2,191,162,353,0.353,104,geometry_novelty,total_budget,0.41346153846153844,0.9851029295981026,
transition1x,2,above_5mev,0.2,191,162,353,0.353,104,random,total_budget,0.353,0.353,
transition1x,2,above_5mev,0.2,191,162,353,0.353,104,reference_oracle,total_budget,1.0,0.9887208272774494,
transition1x,2,above_10mev,0.2,191,162,353,0.353,1,net_force,shared_seed,0.0,0.008179114271037485,0.0
transition1x,2,above_10mev,0.2,191,162,353,0.353,1,rigid_force,shared_seed,0.0,0.008175371107264974,0.0
transition1x,2,above_10mev,0.2,191,162,353,0.353,1,force_magnitude,shared_seed,1.0,0.9852175978633976,1.0
transition1x,2,above_10mev,0.2,191,162,353,0.353,1,geometry_novelty,shared_seed,0.0,0.007895052788472443,0.0
transition1x,2,above_10mev,0.2,191,162,353,0.353,1,trees_log,shared_seed,1.0,0.9861312795126125,1.0
transition1x,2,above_10mev,0.2,191,162,353,0.353,1,trees_raw,shared_seed,1.0,0.986063451621109,1.0
transition1x,2,above_10mev,0.2,191,162,353,0.353,1,trees_physics,shared_seed,0.0,0.00829041993523539,0.0
transition1x,2,above_10mev,0.2,191,162,353,0.353,1,ridge,shared_seed,0.0,0.008453332426274633,0.0
transition1x,2,above_10mev,0.2,191,162,353,0.353,1,mp_ridge,shared_seed,0.0,0.00844915460340434,0.0
transition1x,2,above_10mev,0.2,191,162,353,0.353,1,reference_oracle,shared_seed,1.0,0.9876366516663806,1.0
transition1x,2,above_10mev,0.2,191,162,353,0.353,1,random,shared_seed,0.20024721878862795,0.2037297304004248,0.20024721878862795
transition1x,2,above_10mev,0.2,191,162,353,0.353,1,net_force,total_budget,0.0,0.008378106724972235,
transition1x,2,above_10mev,0.2,191,162,353,0.353,1,rigid_force,total_budget,0.0,0.00833019996075765,
transition1x,2,above_10mev,0.2,191,162,353,0.353,1,force_magnitude,total_budget,1.0,0.9851618994714194,
transition1x,2,above_10mev,0.2,191,162,353,0.353,1,geometry_novelty,total_budget,1.0,0.9851029295981026,
transition1x,2,above_10mev,0.2,191,162,353,0.353,1,random,total_budget,0.353,0.353,
transition1x,2,above_10mev,0.2,191,162,353,0.353,1,reference_oracle,total_budget,1.0,0.9887208272774494,
transition1x,2,above_25mev,0.2,191,162,353,0.353,1,net_force,shared_seed,0.0,0.008179114271037485,0.0
transition1x,2,above_25mev,0.2,191,162,353,0.353,1,rigid_force,shared_seed,0.0,0.008175371107264974,0.0
transition1x,2,above_25mev,0.2,191,162,353,0.353,1,force_magnitude,shared_seed,1.0,0.9852175978633976,1.0
transition1x,2,above_25mev,0.2,191,162,353,0.353,1,geometry_novelty,shared_seed,0.0,0.007895052788472443,0.0
transition1x,2,above_25mev,0.2,191,162,353,0.353,1,trees_log,shared_seed,1.0,0.9861312795126125,1.0
transition1x,2,above_25mev,0.2,191,162,353,0.353,1,trees_raw,shared_seed,1.0,0.986063451621109,1.0
transition1x,2,above_25mev,0.2,191,162,353,0.353,1,trees_physics,shared_seed,0.0,0.00829041993523539,0.0
transition1x,2,above_25mev,0.2,191,162,353,0.353,1,ridge,shared_seed,0.0,0.008453332426274633,0.0
transition1x,2,above_25mev,0.2,191,162,353,0.353,1,mp_ridge,shared_seed,0.0,0.00844915460340434,0.0
transition1x,2,above_25mev,0.2,191,162,353,0.353,1,reference_oracle,shared_seed,1.0,0.9876366516663806,1.0
transition1x,2,above_25mev,0.2,191,162,353,0.353,1,random,shared_seed,0.20024721878862795,0.2037297304004248,0.20024721878862795
transition1x,2,above_25mev,0.2,191,162,353,0.353,1,net_force,total_budget,0.0,0.008378106724972235,
transition1x,2,above_25mev,0.2,191,162,353,0.353,1,rigid_force,total_budget,0.0,0.00833019996075765,
transition1x,2,above_25mev,0.2,191,162,353,0.353,1,force_magnitude,total_budget,1.0,0.9851618994714194,
transition1x,2,above_25mev,0.2,191,162,353,0.353,1,geometry_novelty,total_budget,1.0,0.9851029295981026,
transition1x,2,above_25mev,0.2,191,162,353,0.353,1,random,total_budget,0.353,0.353,
transition1x,2,above_25mev,0.2,191,162,353,0.353,1,reference_oracle,total_budget,1.0,0.9887208272774494,
transition1x,2,worst_decile,0.3,191,243,434,0.434,100,net_force,shared_seed,0.4,0.010033234580114904,0.25925925925925924
transition1x,2,worst_decile,0.3,191,243,434,0.434,100,rigid_force,shared_seed,0.43,0.010075414541537105,0.2962962962962963
transition1x,2,worst_decile,0.3,191,243,434,0.434,100,force_magnitude,shared_seed,0.45,0.9871277825126119,0.32098765432098764
transition1x,2,worst_decile,0.3,191,243,434,0.434,100,geometry_novelty,shared_seed,0.5,0.9870845635343171,0.38271604938271603
transition1x,2,worst_decile,0.3,191,243,434,0.434,100,trees_log,shared_seed,0.71,0.9880989399360167,0.6419753086419753
transition1x,2,worst_decile,0.3,191,243,434,0.434,100,trees_raw,shared_seed,0.73,0.9880765580769106,0.6666666666666666
transition1x,2,worst_decile,0.3,191,243,434,0.434,100,trees_physics,shared_seed,0.42,0.010026502551217073,0.2839506172839506
transition1x,2,worst_decile,0.3,191,243,434,0.434,100,ridge,shared_seed,0.59,0.010608190649590279,0.49382716049382713
transition1x,2,worst_decile,0.3,191,243,434,0.434,100,mp_ridge,shared_seed,0.65,0.010537806707403832,0.5679012345679012
transition1x,2,worst_decile,0.3,191,243,434,0.434,100,reference_oracle,shared_seed,1.0,0.9897813235373634,1.0
transition1x,2,worst_decile,0.3,191,243,434,0.434,100,random,shared_seed,0.43330037082818296,0.3034173530241738,0.3003708281829419
transition1x,2,worst_decile,0.3,191,243,434,0.434,100,net_force,total_budget,0.44,0.010239132274881211,
transition1x,2,worst_decile,0.3,191,243,434,0.434,100,rigid_force,total_budget,0.43,0.010235387820206925,
transition1x,2,worst_decile,0.3,191,243,434,0.434,100,force_magnitude,total_budget,0.47,0.9869959813059453,
transition1x,2,worst_decile,0.3,191,243,434,0.434,100,geometry_novelty,total_budget,0.52,0.9869397756600908,
transition1x,2,worst_decile,0.3,191,243,434,0.434,100,random,total_budget,0.434,0.434,
transition1x,2,worst_decile,0.3,191,243,434,0.434,100,reference_oracle,total_budget,1.0,0.9906423609714262,
transition1x,2,above_5mev,0.3,191,243,434,0.434,104,net_force,shared_seed,0.41346153846153844,0.010033234580114904,0.2823529411764706
transition1x,2,above_5mev,0.3,191,243,434,0.434,104,rigid_force,shared_seed,0.4230769230769231,0.010075414541537105,0.29411764705882354
transition1x,2,above_5mev,0.3,191,243,434,0.434,104,force_magnitude,shared_seed,0.4423076923076923,0.9871277825126119,0.3176470588235294
transition1x,2,above_5mev,0.3,191,243,434,0.434,104,geometry_novelty,shared_seed,0.49038461538461536,0.9870845635343171,0.3764705882352941
transition1x,2,above_5mev,0.3,191,243,434,0.434,104,trees_log,shared_seed,0.7115384615384616,0.9880989399360167,0.6470588235294118
transition1x,2,above_5mev,0.3,191,243,434,0.434,104,trees_raw,shared_seed,0.7115384615384616,0.9880765580769106,0.6470588235294118
transition1x,2,above_5mev,0.3,191,243,434,0.434,104,trees_physics,shared_seed,0.4230769230769231,0.010026502551217073,0.29411764705882354
transition1x,2,above_5mev,0.3,191,243,434,0.434,104,ridge,shared_seed,0.5769230769230769,0.010608190649590279,0.4823529411764706
transition1x,2,above_5mev,0.3,191,243,434,0.434,104,mp_ridge,shared_seed,0.6346153846153846,0.010537806707403832,0.5529411764705883
transition1x,2,above_5mev,0.3,191,243,434,0.434,104,reference_oracle,shared_seed,1.0,0.9897813235373634,1.0
transition1x,2,above_5mev,0.3,191,243,434,0.434,104,random,shared_seed,0.4281876961110583,0.3034173530241738,0.3003708281829419
transition1x,2,above_5mev,0.3,191,243,434,0.434,104,net_force,total_budget,0.4519230769230769,0.010239132274881211,
transition1x,2,above_5mev,0.3,191,243,434,0.434,104,rigid_force,total_budget,0.4326923076923077,0.010235387820206925,
transition1x,2,above_5mev,0.3,191,243,434,0.434,104,force_magnitude,total_budget,0.46153846153846156,0.9869959813059453,
transition1x,2,above_5mev,0.3,191,243,434,0.434,104,geometry_novelty,total_budget,0.5096153846153846,0.9869397756600908,
transition1x,2,above_5mev,0.3,191,243,434,0.434,104,random,total_budget,0.434,0.434,
transition1x,2,above_5mev,0.3,191,243,434,0.434,104,reference_oracle,total_budget,1.0,0.9906423609714262,
transition1x,2,above_10mev,0.3,191,243,434,0.434,1,net_force,shared_seed,0.0,0.010033234580114904,0.0
transition1x,2,above_10mev,0.3,191,243,434,0.434,1,rigid_force,shared_seed,0.0,0.010075414541537105,0.0
transition1x,2,above_10mev,0.3,191,243,434,0.434,1,force_magnitude,shared_seed,1.0,0.9871277825126119,1.0
transition1x,2,above_10mev,0.3,191,243,434,0.434,1,geometry_novelty,shared_seed,1.0,0.9870845635343171,1.0
transition1x,2,above_10mev,0.3,191,243,434,0.434,1,trees_log,shared_seed,1.0,0.9880989399360167,1.0
transition1x,2,above_10mev,0.3,191,243,434,0.434,1,trees_raw,shared_seed,1.0,0.9880765580769106,1.0
transition1x,2,above_10mev,0.3,191,243,434,0.434,1,trees_physics,shared_seed,0.0,0.010026502551217073,0.0
transition1x,2,above_10mev,0.3,191,243,434,0.434,1,ridge,shared_seed,0.0,0.010608190649590279,0.0
transition1x,2,above_10mev,0.3,191,243,434,0.434,1,mp_ridge,shared_seed,0.0,0.010537806707403832,0.0
transition1x,2,above_10mev,0.3,191,243,434,0.434,1,reference_oracle,shared_seed,1.0,0.9897813235373634,1.0
transition1x,2,above_10mev,0.3,191,243,434,0.434,1,random,shared_seed,0.3003708281829419,0.3034173530241738,0.3003708281829419
transition1x,2,above_10mev,0.3,191,243,434,0.434,1,net_force,total_budget,0.0,0.010239132274881211,
transition1x,2,above_10mev,0.3,191,243,434,0.434,1,rigid_force,total_budget,0.0,0.010235387820206925,
transition1x,2,above_10mev,0.3,191,243,434,0.434,1,force_magnitude,total_budget,1.0,0.9869959813059453,
transition1x,2,above_10mev,0.3,191,243,434,0.434,1,geometry_novelty,total_budget,1.0,0.9869397756600908,
